#offerId;monthlyFee;newContractsForMonth;sameContractsForMonth;CancelledContractsForMonth
92250;22,8;56;106;9
92251;28,41;85;41;45
92252;17,93;59;178;34
92253;23,69;88;163;34
92254;32,42;81;79;26
92255;12,82;100;44;21
92256;32,02;19;3;5
92257;29,59;98;69;41
92258;22,49;12;105;12
92259;24,34;73;9;35
92260;24,69;24;185;25
92261;17,32;15;2;25
92262;15,62;67;49;1
92263;20,89;81;193;14
92264;29,35;64;41;50
92265;14,87;55;187;15
92266;18,61;100;91;10
92267;16,56;6;31;5
92268;31,73;87;66;34
92269;11,64;87;157;21
92270;16,33;48;175;21
92271;35,06;87;51;26
92272;10,09;26;94;10
92273;26,26;68;148;0
92274;20,84;51;8;43
92275;37,3;97;145;24
92276;10,82;59;153;9
92277;23,45;13;194;2
92278;16,18;61;139;14
92279;26,19;86;71;30
92280;38,09;19;105;45
92281;35,97;49;17;18
92282;12,65;30;196;18
92283;24,95;30;110;0
92284;37,71;7;149;41
92285;39,41;70;75;36
92286;31,12;91;39;34
92287;22,59;90;200;27
92288;26,04;95;167;12
92289;15,64;12;70;25
92290;10,71;54;10;30
92291;23,73;20;134;48
92292;37,38;44;26;11
92293;27,22;92;116;15
92294;22,33;45;31;37
92295;22,02;26;133;40
92296;28,5;43;47;26
92297;10,87;85;57;3
92298;17,88;10;152;8
92299;11,04;63;5;22
92300;17,54;4;64;32
92301;26,57;48;97;35
92302;10,06;69;67;13
92303;19,1;31;181;44
92304;11,64;28;67;45
92305;15,51;71;30;23
92306;10,94;0;185;38
92307;39,95;39;110;35
92308;21,32;81;2;35
92309;10,08;71;75;36
92310;15,96;27;63;34
92311;22,31;29;195;28
92312;29,34;14;183;1
92313;27,7;40;168;14
92314;27,95;44;9;23
92315;10,73;72;41;16
92316;32,59;11;43;44
92317;37,16;52;8;37
92318;36,36;60;45;17
92319;33,7;69;92;41
92320;11,69;21;115;48
92321;33,27;66;55;40
92322;36,15;79;164;44
92323;39,27;3;101;20
92324;11,97;73;100;20
92325;34,57;85;23;37
92326;37,47;44;5;1
92327;34,01;27;73;40
92328;27,66;37;29;48
92329;17,02;95;111;2
92330;18,02;27;57;39
92331;22,91;65;102;21
92332;12,32;38;176;34
92333;12,11;41;142;14
92334;19,45;82;21;49
92335;34,23;18;41;34
92336;21,22;54;197;18
92337;37,34;22;104;38
92338;19,31;17;117;23
92339;11,07;28;14;45
92340;15,98;61;26;19
92341;32,08;70;156;18
92342;15,79;76;197;18
92343;18,32;39;81;3
92344;28,25;45;104;0
92345;36,42;87;90;18
92346;12,27;68;195;5
92347;36,67;84;56;3
92348;22,35;39;163;20
92349;36,05;34;4;45
92350;16,02;98;129;31
92351;39,3;89;127;36
92352;11,22;60;99;28
92353;21,95;14;150;35
92354;12,96;41;117;19
92355;12,48;53;114;3
92356;11,33;56;33;45
92357;27,72;92;37;34
92358;24,11;84;190;6
92359;23,01;8;191;48
92360;33,71;54;64;29
92361;33,95;68;150;24
92362;26,68;99;76;37
92363;15,59;46;9;34
92364;21,19;52;31;45
92365;18,9;16;143;47
92366;14,72;87;84;46
92367;18,81;79;33;46
92368;31,34;100;109;46
92369;30,1;23;183;3
92370;17,5;89;48;4
92371;30,38;22;2;6
92372;21,65;27;101;3
92373;37,22;93;110;2
92374;16,58;45;8;8
92375;31,18;1;37;33
92376;16,34;79;120;13
92377;26,55;5;39;38
92378;15,54;37;141;22
92379;15,37;96;50;15
92380;15,09;51;52;46
92381;29,9;15;80;29
92382;16,87;52;88;27
92383;27,22;84;142;27
92384;38,25;76;44;44
92385;20,47;34;12;11
92386;20,88;67;74;35
92387;26,32;35;64;26
92388;39;26;140;39
92389;21,1;70;135;41
92390;24,83;21;98;35
92391;25,32;90;32;48
92392;10,08;4;33;1
92393;22,84;50;109;1
92394;26,11;63;184;47
92395;14,04;59;29;47
92396;23,36;28;180;5
92397;22,5;82;105;29
92398;32,75;37;52;13
92399;14,33;90;78;1
92400;29,17;97;127;35
92401;36,96;40;0;39
92402;37,46;15;109;45
92403;17,24;76;142;23
92404;32,94;76;100;25
92405;26,02;46;1;26
92406;35,36;52;82;43
92407;31,52;83;2;43
92408;33,97;52;1;20
92409;10,37;29;182;21
92410;18,85;72;84;2
92411;10,2;61;109;36
92412;37,27;62;168;3
92413;34,12;96;61;40
92414;32,3;37;87;50
92415;18,1;23;169;7
92416;17,95;59;153;11
92417;27,75;25;155;15
92418;12,64;71;95;48
92419;27,42;70;195;6
92420;24,65;43;114;39
92421;21,27;79;176;39
92422;36,6;91;162;41
92423;34,71;81;113;7
92424;19,07;100;104;35
92425;11,44;44;59;19
92426;34,11;9;129;26
92427;18,23;11;115;8
92428;29,28;93;107;7
92429;33,88;57;140;48
92430;21,96;53;197;38
92431;22,08;0;151;2
92432;15,58;93;33;1
92433;12,29;21;95;11
92434;34,84;58;195;47
92435;12,08;9;106;30
92436;36,55;35;111;37
92437;37,89;71;60;14
92438;11,03;1;61;4
92439;26,75;81;75;32
92440;39,23;15;66;28
92441;28,59;39;36;20
92442;24,95;56;13;34
92443;10,2;44;58;33
92444;27,5;87;101;0
92445;35,01;83;75;8
92446;35,67;50;146;3
92447;12,67;69;186;43
92448;38,46;60;197;0
92449;24,76;68;53;11
92450;24,23;83;187;7
92451;36,44;36;172;37
92452;24,56;80;190;31
92453;11,78;81;133;46
92454;13,89;39;112;15
92455;24,56;11;68;44
92456;27,46;37;57;50
92457;15,95;21;44;48
92458;33,33;80;88;47
92459;30,08;21;106;14
92460;18,36;38;92;22
92461;35,02;73;77;24
92462;26,49;77;117;36
92463;13,16;67;188;49
92464;14,16;11;144;36
92465;11,76;85;80;24
92466;26,44;57;103;39
92467;32,22;54;108;5
92468;21,01;73;186;50
92469;32,14;11;132;38
92470;14,9;83;71;30
92471;38,19;85;118;46
92472;39,8;99;188;9
92473;25,51;48;152;4
92474;37,43;12;20;31
92475;14,55;53;194;7
92476;33,15;53;195;21
92477;29,9;15;183;32
92478;30,96;89;11;9
92479;29,94;47;161;41
92480;25,7;16;193;23
92481;26,92;5;37;26
92482;14,58;67;193;24
92483;12,65;32;155;35
92484;14,58;71;123;21
92485;13,42;100;24;2
92486;34,55;27;91;28
92487;10,78;63;10;15
92488;32,69;51;46;49
92489;35,34;72;145;36
92490;36,23;59;15;32
92491;17,09;90;154;5
92492;13,74;71;104;9
92493;28,41;58;179;7
92494;37,9;79;132;34
92495;12,93;35;34;36
92496;27,85;68;139;6
92497;24,24;11;35;10
92498;19,52;93;58;37
92499;21,41;48;146;22
92500;25,95;25;82;28
92501;22,18;67;176;25
92502;29,56;24;38;28
92503;32,01;66;39;16
92504;13,78;76;70;46
92505;13,61;76;186;27
92506;17,75;82;17;34
92507;32,61;63;106;3
92508;30,93;14;143;2
92509;21,95;99;190;15
92510;24,17;63;110;39
92511;10,25;43;21;50
92512;37,09;15;128;47
92513;22,77;0;143;39
92514;25,9;47;53;47
92515;25,85;13;22;15
92516;11,35;10;41;13
92517;12,09;43;78;41
92518;34,77;62;148;22
92519;14,6;41;196;28
92520;15,44;36;23;20
92521;25,5;68;189;0
92522;25,65;16;7;21
92523;17,39;43;108;43
92524;12,89;16;99;8
92525;19,85;78;48;50
92526;38,01;74;113;7
92527;39,67;93;16;23
92528;23,98;95;82;44
92529;32,35;99;16;35
92530;16,86;50;166;8
92531;36,17;83;150;40
92532;26,36;18;139;19
92533;12,97;86;154;49
92534;16,78;33;15;24
92535;35,58;90;111;18
92536;35,22;65;197;9
92537;36,55;47;128;11
92538;30,92;6;142;17
92539;25,41;66;139;22
92540;38,25;26;152;49
92541;14,72;77;150;11
92542;35,56;16;12;46
92543;20,71;34;102;30
92544;18,51;57;163;28
92545;35,59;15;24;43
92546;28,52;36;33;7
92547;13,66;98;75;48
92548;10,35;61;62;38
92549;23,71;6;80;49
92550;39,3;56;63;26
92551;11,15;30;57;23
92552;24,36;22;146;6
92553;14,89;19;161;19
92554;10,62;35;35;5
92555;21,52;84;197;46
92556;21,94;60;166;28
92557;14,63;32;180;48
92558;16;73;15;0
92559;38,4;35;191;35
92560;24,36;33;80;0
92561;16,09;60;38;35
92562;16,31;49;180;25
92563;37,11;47;19;47
92564;29,27;73;130;20
92565;13,88;46;196;15
92566;33,11;97;55;20
92567;12,51;47;160;46
92568;22,64;16;178;11
92569;39,73;77;87;15
92570;24,47;37;46;3
92571;20,25;12;180;3
92572;23,09;33;48;13
92573;18,71;27;22;3
92574;12,14;66;163;13
92575;36,02;49;180;14
92576;28,54;75;113;49
92577;34,68;21;156;40
92578;27,54;10;33;31
92579;11,17;89;185;23
92580;12,63;44;70;11
92581;13,63;22;101;14
92582;30,14;86;41;10
92583;26,17;40;24;8
92584;37,26;95;104;15
92585;24,12;17;134;22
92586;11,42;30;75;43
92587;11,33;80;167;19
92588;33,01;65;171;39
92589;39,32;71;135;33
92590;38,23;41;30;18
92591;38,57;56;161;42
92592;26,19;11;135;46
92593;16,1;66;135;13
92594;32,13;9;67;0
92595;15,71;77;86;30
92596;30,51;16;11;15
92597;39,53;66;120;12
92598;13,74;87;24;25
92599;14,39;48;185;50
92600;35,56;80;164;2
92601;16,13;94;193;20
92602;39,45;34;148;25
92603;12,94;98;168;14
92604;24,66;91;11;0
92605;16,79;44;181;50
92606;37,24;37;188;30
92607;31,91;24;194;35
92608;29,5;31;194;1
92609;17,02;55;20;45
92610;15,78;73;159;35
92611;25,22;18;63;27
92612;15,92;96;10;17
92613;28,66;38;22;8
92614;15,7;19;53;8
92615;31,29;26;13;6
92616;14,42;59;95;0
92617;12,49;33;56;25
92618;13,81;73;48;20
92619;23,21;92;185;19
92620;17,95;32;194;33
92621;14,72;59;200;33
92622;38,95;65;26;40
92623;13,45;30;35;2
92624;14,39;35;101;9
92625;19,95;10;200;45
92626;31,31;12;83;1
92627;28;40;87;13
92628;29,13;53;89;34
92629;25,55;32;76;18
92630;26,64;63;135;14
92631;28,37;68;5;0
92632;14,61;80;149;24
92633;31,13;71;26;32
92634;10,11;43;87;41
92635;24,31;25;74;29
92636;35,66;88;1;18
92637;37,36;88;113;23
92638;32,29;65;173;19
92639;22,01;8;31;26
92640;20,65;52;53;24
92641;15,69;78;42;25
92642;23,15;50;171;8
92643;33,67;22;146;30
92644;38,95;77;52;28
92645;31;22;197;12
92646;31,99;42;102;16
92647;14,64;82;191;8
92648;25,26;83;18;20
92649;17,1;22;65;13
92650;34,48;53;196;25
92651;30,37;48;168;5
92652;18,4;20;130;13
92653;16,16;97;100;4
92654;12,14;70;102;11
92655;23,25;17;13;28
92656;23,98;81;178;11
92657;28,21;55;103;13
92658;11,2;96;196;26
92659;28,73;99;140;36
92660;38,03;57;98;50
92661;12,77;6;51;35
92662;20,34;87;0;2
92663;26,26;25;194;3
92664;34,83;67;7;14
92665;10,34;57;93;27
92666;28,36;81;102;13
92667;28,66;73;162;29
92668;19,42;39;14;33
92669;11,93;45;61;14
92670;27,73;23;166;32
92671;17,84;55;13;19
92672;19,07;39;184;4
92673;21,95;41;163;0
92674;25,24;49;14;19
92675;20,72;90;79;2
92676;28,82;3;136;7
92677;31,31;8;42;32
92678;36,1;52;101;22
92679;30,67;62;49;40
92680;36,21;68;128;2
92681;18,89;54;18;36
92682;15,79;25;26;9
92683;10,92;60;68;29
92684;34,72;12;87;41
92685;30,15;22;128;39
92686;31,6;74;142;39
92687;29,13;93;31;5
92688;37,31;47;42;17
92689;34,29;55;60;1
92690;21,44;21;175;50
92691;38,22;77;135;26
92692;13,57;83;58;25
92693;28,76;11;155;33
92694;21,63;28;143;9
92695;11,49;87;160;33
92696;29,48;12;63;24
92697;34,96;71;49;48
92698;25,5;51;20;20
92699;37,79;35;3;13
92700;28,96;7;87;4
92701;33,36;23;150;12
92702;21,82;22;1;10
92703;32,84;57;165;50
92704;37,18;0;195;17
92705;15,53;30;110;20
92706;36,03;58;27;45
92707;23;39;153;47
92708;27,28;15;72;0
92709;38,47;2;51;13
92710;16,47;72;15;23
92711;29,37;10;156;34
92712;39,74;19;121;13
92713;30,65;78;130;40
92714;36,3;18;73;48
92715;26,59;28;189;33
92716;20,54;96;133;46
92717;33,21;9;138;8
92718;22,47;72;102;33
92719;27,84;41;171;26
92720;26,64;51;14;2
92721;13,88;40;141;46
92722;13,26;89;128;11
92723;10,81;52;77;19
92724;32,53;89;65;16
92725;16,21;76;141;32
92726;32,46;46;39;36
92727;34,97;59;90;41
92728;25,52;90;141;18
92729;10,85;49;35;46
92730;33,77;40;53;30
92731;34,7;25;13;35
92732;35,37;65;7;30
92733;21,39;11;181;3
92734;29,14;28;174;21
92735;13,2;90;60;40
92736;28,67;24;18;10
92737;31,68;51;65;31
92738;16,39;55;131;28
92739;11,13;89;25;29
92740;29,75;40;110;1
92741;34,95;30;149;10
92742;39,23;48;45;27
92743;26,64;29;130;27
92744;11,53;55;92;45
92745;36,65;37;180;5
92746;28,93;23;108;33
92747;15,37;24;44;14
92748;27,89;12;155;8
92749;14,96;72;155;1
92750;15,46;80;123;4
92751;16,84;15;172;35
92752;24,81;95;106;42
92753;31,98;83;60;13
92754;24,97;2;40;12
92755;13,95;50;30;31
92756;23,07;84;173;41
92757;21,94;18;90;26
92758;35,58;53;185;13
92759;36,83;72;78;25
92760;12,74;69;33;23
92761;29,16;78;63;24
92762;32,32;42;96;20
92763;20,81;34;43;2
92764;38,24;93;147;39
92765;15,51;0;85;25
92766;15,98;27;1;37
92767;16,42;22;182;29
92768;10,47;76;169;20
92769;38,86;90;174;0
92770;39,55;89;126;32
92771;21,16;40;177;16
92772;20,3;64;75;32
92773;38,95;55;131;39
92774;14,96;53;43;34
92775;36,68;68;64;21
92776;23,97;17;103;48
92777;26,12;95;41;50
92778;33,92;58;27;29
92779;13,53;29;181;8
92780;31,96;75;88;18
92781;16,97;54;108;7
92782;20,77;70;76;26
92783;25,15;15;6;13
92784;20,76;68;174;14
92785;30,99;58;161;31
92786;22,96;18;116;40
92787;35,54;46;28;30
92788;12,96;92;166;30
92789;11,55;100;84;33
92790;15,99;48;119;9
92791;24;1;144;17
92792;30,71;41;42;30
92793;27,92;30;147;47
92794;21,37;2;37;47
92795;19,13;56;2;14
92796;39,28;69;25;43
92797;34,25;46;176;10
92798;36,3;29;169;9
92799;18,57;72;104;24
92800;26,6;73;55;9
92801;32,81;37;183;50
92802;13,92;55;79;10
92803;32,93;45;154;36
92804;22,41;39;21;33
92805;23,19;61;147;4
92806;25,51;72;44;19
92807;10,5;91;79;40
92808;32,23;51;54;23
92809;29,14;85;52;22
92810;32,78;80;160;41
92811;17,63;79;114;1
92812;17,81;19;172;28
92813;33,59;6;178;20
92814;10,7;94;29;18
92815;24,95;9;141;37
92816;38,59;44;130;2
92817;35,46;48;86;25
92818;25,49;20;99;24
92819;34,82;55;98;28
92820;21,99;8;134;23
92821;13,13;8;34;17
92822;23,48;83;11;2
92823;13,92;40;88;49
92824;34,37;48;93;5
92825;10,82;58;64;30
92826;29,75;44;166;44
92827;32,85;32;22;37
92828;33,62;31;175;31
92829;35,83;93;148;47
92830;38,33;80;154;4
92831;26,05;89;145;16
92832;17,95;28;98;49
92833;13,49;71;192;14
92834;30,85;10;167;14
92835;11,07;54;183;29
92836;11,05;100;93;10
92837;11;93;83;49
92838;32,36;72;27;4
92839;35,56;39;14;13
92840;10,83;7;83;43
92841;26,4;57;188;37
92842;27,92;47;58;21
92843;24,71;43;193;18
92844;11,69;61;45;45
92845;30,61;17;115;0
92846;27,05;93;83;26
92847;38,6;42;22;11
92848;36,82;87;78;21
92849;22,75;18;134;32
92850;15,05;82;177;44
92851;27,24;91;125;27
92852;38;88;163;4
92853;34,04;22;21;22
92854;25,01;1;164;16
92855;13,24;6;99;21
92856;37,37;25;84;16
92857;18,55;49;5;40
92858;22,82;60;55;6
92859;38,09;12;91;22
92860;36,69;80;79;29
92861;20,49;28;88;13
92862;35,84;15;90;11
92863;26,82;12;42;10
92864;15,92;63;138;21
92865;16,92;80;122;19
92866;33,62;84;140;31
92867;21,41;14;156;7
92868;19,47;15;130;36
92869;13,2;23;171;36
92870;10,34;97;35;32
92871;29,68;50;19;10
92872;24,19;47;144;39
92873;26,46;65;92;50
92874;27,57;86;159;39
92875;32,6;2;196;3
92876;25,82;83;8;31
92877;29,71;92;190;42
92878;24,71;51;59;38
92879;31,93;15;6;41
92880;25,13;52;86;42
92881;29,44;0;54;28
92882;13,27;9;92;44
92883;24,34;34;29;50
92884;11,82;2;165;50
92885;27,49;74;162;48
92886;28,59;27;70;13
92887;18,91;23;115;11
92888;16,87;82;120;32
92889;36,04;25;49;23
92890;15,13;60;74;7
92891;17,93;57;147;29
92892;14,5;93;93;24
92893;26,57;60;145;7
92894;38,08;73;168;21
92895;14,2;51;157;7
92896;26,24;30;67;13
92897;21,01;33;15;22
92898;37,11;18;126;36
92899;37,49;4;31;34
92900;21,88;87;194;3
92901;14,08;70;160;22
92902;34,79;91;92;42
92903;28,9;11;128;49
92904;10,05;98;147;41
92905;16,72;71;43;27
92906;16,56;70;150;32
92907;18,72;49;10;10
92908;16,98;90;173;13
92909;30,07;79;61;19
92910;36,82;89;148;45
92911;30,94;24;71;18
92912;22,61;58;8;35
92913;36,72;72;36;44
92914;33,89;49;181;48
92915;22,07;52;58;34
92916;28,47;41;182;16
92917;11,25;81;64;14
92918;25,25;42;102;46
92919;22,25;15;27;32
92920;36,87;27;178;14
92921;15,62;58;61;20
92922;12,99;13;41;27
92923;12,11;77;85;48
92924;37,23;10;191;11
92925;38,43;54;83;28
92926;19,88;99;77;28
92927;35,82;95;36;19
92928;28,52;21;111;16
92929;38,61;75;137;23
92930;29,83;95;88;6
92931;26,48;68;183;39
92932;24,69;78;17;31
92933;35,88;22;61;17
92934;18,3;20;23;4
92935;14,52;68;129;16
92936;34,47;47;23;24
92937;16,42;47;111;5
92938;35,82;15;69;23
92939;27,38;6;97;44
92940;11,35;61;55;20
92941;36,79;78;47;19
92942;10,94;70;11;26
92943;27,89;53;46;13
92944;36,29;59;95;9
92945;19,46;17;131;1
92946;27,49;93;48;47
92947;24,6;59;130;32
92948;14,02;31;146;19
92949;13,53;7;8;2
92950;20,8;29;200;45
92951;15,7;15;20;16
92952;38,97;13;184;27
92953;22,59;47;67;13
92954;20,14;83;193;23
92955;36,79;41;76;7
92956;38,15;75;165;39
92957;33,34;37;38;6
92958;27,38;43;51;8
92959;13,99;7;24;3
92960;27,6;50;10;0
92961;27,46;53;7;15
92962;14,71;81;55;28
92963;14,84;65;88;36
92964;38,96;30;2;19
92965;36,81;7;15;50
92966;36,29;73;8;50
92967;25,12;55;55;44
92968;19,69;38;53;28
92969;12,18;69;120;30
92970;32,78;69;154;46
92971;19,32;16;189;12
92972;22,47;16;14;5
92973;14,03;95;53;44
92974;26,67;27;122;18
92975;33,82;53;190;35
92976;31,62;2;79;39
92977;32,49;0;149;0
92978;22,58;57;132;27
92979;31,88;9;4;22
92980;22,65;20;175;24
92981;33,77;43;80;24
92982;12,17;31;74;35
92983;13,02;81;38;22
92984;27,16;19;4;46
92985;11,73;74;108;14
92986;28;98;60;19
92987;39,95;20;147;12
92988;21,32;76;40;36
92989;26,92;48;39;23
92990;19,38;77;86;45
92991;26,01;14;70;36
92992;29,35;73;179;23
92993;33,01;61;199;18
92994;28,08;43;85;47
92995;22,79;76;159;22
92996;15,44;51;68;13
92997;14,12;14;67;10
92998;26,57;84;143;45
92999;24,18;100;66;34
93000;32,03;74;66;34
93001;38,12;99;191;10
93002;11,05;80;111;50
93003;14,47;19;146;24
93004;15,85;15;137;42
93005;35,95;92;131;9
93006;32,24;93;150;33
93007;26,01;37;188;6
93008;33,58;65;104;20
93009;34,85;26;155;21
93010;32,56;42;108;38
93011;25,66;99;169;17
93012;18,49;5;20;16
93013;28,36;98;198;10
93014;37,7;85;93;41
93015;21,19;46;172;23
93016;18,53;93;67;3
93017;32,25;28;36;10
93018;23,38;24;140;15
93019;10,3;3;110;1
93020;10,05;29;131;9
93021;20,74;30;49;4
93022;33,43;89;4;0
93023;18,05;4;71;23
93024;31,14;97;190;27
93025;11,21;36;141;0
93026;27,97;49;115;25
93027;16,84;60;117;20
93028;31,51;82;137;13
93029;10,81;36;83;24
93030;18,13;72;144;48
93031;17,83;25;146;41
93032;35,23;47;150;43
93033;16,55;7;94;11
93034;16,25;4;26;27
93035;30,39;18;32;49
93036;27,85;84;138;29
93037;36,73;45;32;22
93038;19,05;9;22;19
93039;32,5;99;70;47
93040;32,86;66;2;43
93041;14,98;98;29;20
93042;33,6;59;13;49
93043;24,35;35;95;42
93044;22,98;92;68;0
93045;33,83;5;64;11
93046;18,16;70;63;22
93047;38,93;59;113;40
93048;34,69;9;146;18
93049;34,3;98;103;0
93050;38,94;99;183;28
93051;32,17;28;76;14
93052;12,52;85;147;32
93053;13,41;30;53;42
93054;12,71;56;32;35
93055;21,5;77;7;47
93056;26,47;34;76;49
93057;10,08;30;69;14
93058;12,3;20;57;41
93059;11,74;89;110;19
93060;39,35;66;96;23
93061;25,11;50;146;45
93062;26,97;23;122;22
93063;25,82;61;52;24
93064;30,72;84;153;7
93065;16,84;92;138;13
93066;35,72;70;131;16
93067;36,92;58;154;35
93068;12,85;69;78;2
93069;15,64;39;52;33
93070;30,45;56;85;24
93071;29,27;44;7;44
93072;22,04;44;22;20
93073;26,6;63;116;6
93074;11,38;75;85;27
93075;16,01;52;124;13
93076;10,89;84;15;11
93077;22,73;65;198;36
93078;24,57;50;13;24
93079;30,58;59;33;20
93080;27,28;52;196;22
93081;13,78;61;161;27
93082;32,72;75;25;46
93083;26,4;74;39;3
93084;26,4;78;137;26
93085;12,67;63;196;50
93086;30,68;67;168;17
93087;31,93;98;58;33
93088;17,23;20;126;23
93089;12,54;96;65;40
93090;17,24;74;57;0
93091;24,1;34;159;16
93092;18,19;87;100;43
93093;36,18;5;82;34
93094;20,01;86;53;1
93095;30,66;93;177;40
93096;11,69;28;52;4
93097;32,47;65;174;29
93098;37,39;17;81;38
93099;35,39;66;133;25
93100;12,83;15;175;36
93101;27,54;97;167;12
93102;33,82;49;90;43
93103;19,49;40;21;45
93104;16,89;33;95;6
93105;27,22;58;150;3
93106;17,68;65;187;26
93107;11,39;35;129;24
93108;19,7;0;190;15
93109;26,04;7;22;32
93110;16,2;21;185;38
93111;39,23;16;136;13
93112;18,88;52;16;9
93113;28,26;87;151;30
93114;23,62;87;33;22
93115;21,36;46;2;36
93116;38,16;48;110;44
93117;25,26;31;135;25
93118;10,43;26;92;5
93119;34,72;50;145;19
93120;12,68;10;5;5
93121;23,34;53;172;20
93122;30,07;56;194;32
93123;30,63;52;62;14
93124;18,45;81;12;27
93125;34,92;44;126;12
93126;14,93;32;147;36
93127;18,38;70;75;7
93128;23,12;75;17;22
93129;20,7;37;173;32
93130;26,99;78;189;47
93131;27,5;5;109;36
93132;11,81;75;154;28
93133;14,9;12;116;18
93134;26,96;78;124;31
93135;21,07;44;119;18
93136;23,25;38;25;14
93137;27,3;94;57;20
93138;38,85;85;58;29
93139;23,77;23;20;8
93140;16,05;69;119;6
93141;15,38;74;48;39
93142;28,59;81;177;8
93143;32,84;54;24;8
93144;30,9;32;145;9
93145;32,95;31;166;29
93146;24,79;63;7;44
93147;25,69;90;184;6
93148;24,58;70;135;5
93149;38,9;0;55;17
93150;36,35;45;151;12
93151;38,97;74;56;38
93152;24,48;77;89;25
93153;17,53;78;13;10
93154;10,12;30;150;19
93155;12,41;51;139;3
93156;38,06;17;50;28
93157;24,99;64;67;10
93158;39,3;66;68;44
93159;21,71;32;61;27
93160;29,82;96;16;1
93161;37,6;33;123;49
93162;35,84;29;176;25
93163;14,41;60;195;21
93164;38,82;82;158;15
93165;10,08;41;181;26
93166;22,44;49;134;8
93167;32,47;16;41;7
93168;28,96;76;91;50
93169;18,81;95;73;9
93170;16,65;98;87;10
93171;23,55;81;104;4
93172;12,07;89;18;13
93173;12,09;40;63;38
93174;37,67;14;49;4
93175;19,57;18;122;30
93176;26,01;68;58;41
93177;27,66;4;69;20
93178;30,86;61;158;9
93179;17,1;29;16;10
93180;14,15;78;109;2
93181;34,07;36;171;12
93182;27,77;70;41;47
93183;21,18;82;5;20
93184;29,12;40;83;27
93185;13,53;23;105;40
93186;11,55;28;71;25
93187;25,37;50;21;1
93188;15,33;35;71;1
93189;31,39;79;51;11
93190;24,45;52;13;32
93191;35,12;77;113;14
93192;15,11;40;82;16
93193;36,77;19;168;4
93194;31,78;96;100;47
93195;32,68;56;177;19
93196;24,66;65;90;23
93197;12;75;21;41
93198;38,1;79;133;21
93199;27,99;59;22;12
93200;25,25;86;139;45
93201;33,18;88;81;24
93202;19,03;9;61;10
93203;39,32;90;106;14
93204;22,14;50;177;20
93205;26,97;43;83;45
93206;18,19;61;183;40
93207;17,8;9;111;50
93208;14,43;55;43;9
93209;39,97;29;25;15
93210;11,12;71;179;1
93211;20,88;8;87;37
93212;30,61;13;25;9
93213;35,68;91;134;31
93214;38,21;23;178;21
93215;30,72;100;55;49
93216;22,3;23;40;24
93217;30,99;85;151;15
93218;29,23;52;77;10
93219;36,41;99;199;25
93220;34,44;5;37;41
93221;39,17;44;19;42
93222;22,75;51;131;2
93223;39,03;25;182;20
93224;13,84;8;124;32
93225;33,75;80;152;23
93226;25,93;6;154;40
93227;15,61;8;29;32
93228;35,37;47;112;44
93229;12,85;8;184;5
93230;20,4;25;15;22
93231;20,79;77;84;1
93232;35,95;77;98;18
93233;33,21;11;146;35
93234;19,26;19;164;41
93235;36,16;92;175;22
93236;31,06;54;198;23
93237;11,38;81;170;0
93238;23,47;51;66;25
93239;18,18;5;130;50
93240;17;31;194;6
93241;27,34;68;111;30
93242;24,3;62;43;35
93243;12,5;44;132;47
93244;34,34;65;178;34
93245;35,03;48;117;20
93246;23,14;23;177;15
93247;13,29;14;189;39
93248;23,33;12;185;35
93249;31,29;63;198;45
93250;15,81;61;108;41
93251;24,4;62;11;29
93252;16,13;95;137;16
93253;14,22;96;159;32
93254;27,55;25;58;22
93255;39,76;40;66;20
93256;20,65;22;173;42
93257;33,35;49;118;39
93258;13,58;74;161;33
93259;17,78;0;73;11
93260;36,78;34;74;17
93261;36,66;69;184;40
93262;19,19;21;173;17
93263;12,38;81;82;20
93264;10,43;87;3;27
93265;28,95;29;175;15
93266;24,49;58;1;42
93267;28,69;81;13;0
93268;37,71;5;128;14
93269;37,35;59;29;12
93270;31,21;15;122;39
93271;27,7;98;104;39
93272;32,29;95;123;20
93273;29,68;54;193;22
93274;31,25;7;106;8
93275;23,34;38;166;22
93276;34,02;86;47;23
93277;27,42;37;90;31
93278;35,89;100;198;30
93279;33,73;11;22;27
93280;35,95;41;146;26
93281;29,02;31;110;50
93282;19,36;84;103;37
93283;36,37;93;184;47
93284;31,14;68;58;43
93285;36,95;51;10;6
93286;37,9;39;189;46
93287;30,98;23;61;28
93288;12,18;96;194;24
93289;29,67;45;28;21
93290;27,69;94;82;42
93291;39,58;46;86;21
93292;15,1;32;84;40
93293;12,48;97;20;10
93294;16,14;31;116;12
93295;19,08;98;90;33
93296;14,33;11;178;13
93297;10,41;77;158;42
93298;11,06;62;164;38
93299;38,56;56;102;19
93300;15,71;58;174;35
93301;33,52;74;131;28
93302;36,91;56;103;2
93303;32,82;87;105;19
93304;11,76;44;194;23
93305;16,51;43;77;49
93306;14,64;32;140;22
93307;30,22;96;147;15
93308;27;8;78;13
93309;16,18;51;43;14
93310;14,91;64;52;47
